Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchases_Per_Year,Estimated_Purchase_Interval_Days,Estimated_Annual_Spend,Estimated_CLV_3Y,Age_Group,Customer Segment,Value Segment
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months,4,90,328,1003.6800000000001,51-70,Big-Ticket Occasionals,Moderate
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly,26,14,1872,7637.759999999999,26-35,Premium Loyalists,Very High
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually,1,365,77,443.52,26-35,Big-Ticket Occasionals,Low
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,26,14,1924,7272.72,18-25,Premium Loyalists,Very High
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly,26,14,1014,3346.2000000000003,51-70,Habitual Budget Buyers,High
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly,52,7,4160,15225.6,51-70,Premium Loyalists,Very High
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly,52,7,3068,18223.92,51-70,Habitual Budget Buyers,Very High
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly,26,14,1768,5410.08,51-70,Premium Loyalists,High
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly,4,90,308,1127.28,26-35,Big-Ticket Occasionals,Moderate
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,4,90,200,1164.0,51-70,Low Engagement,Moderate
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly,12,30,540,2268.0,51-70,Habitual Budget Buyers,Moderate
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually,1,365,71,289.67999999999995,51-70,Big-Ticket Occasionals,Low
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly,4,90,208,1160.6399999999999,18-25,Low Engagement,Moderate
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months,4,90,200,648.0,26-35,Low Engagement,Low
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly,4,90,264,1108.8,51-70,Big-Ticket Occasionals,Moderate
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly,12,30,972,3324.2400000000002,51-70,Premium Loyalists,High
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,26,14,728,3538.0800000000004,26-35,Habitual Budget Buyers,High
3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly,26,14,1690,9227.4,26-35,Premium Loyalists,Very High
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly,12,30,960,3052.8,51-70,Premium Loyalists,High
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly,12,30,1128,4466.88,18-25,Premium Loyalists,High
3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually,1,365,30,167.39999999999998,26-35,Low Engagement,Low
3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly,26,14,1170,5545.8,51-70,Habitual Budget Buyers,High
3680,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly,26,14,2366,7807.8,51-70,Premium Loyalists,Very High
3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly,4,90,144,691.2,18-25,Low Engagement,Low
3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly,12,30,876,4362.4800000000005,26-35,Premium Loyalists,High
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly,26,14,1560,8985.6,36-50,Habitual Budget Buyers,Very High
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,No,17,Venmo,Fortnightly,26,14,2002,8048.040000000001,26-35,Premium Loyalists,Very High
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,26,14,2236,13013.52,26-35,Premium Loyalists,Very High
3686,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly,26,14,1092,4389.84,36-50,Habitual Budget Buyers,High
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,17,Cash,Bi-Weekly,26,14,1820,7316.400000000001,51-70,Premium Loyalists,Very High
3688,34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months,4,90,176,823.6800000000001,26-35,Low Engagement,Low
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,No,8,Cash,Monthly,12,30,1092,3800.16,51-70,Premium Loyalists,High
3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Standard,No,No,8,Bank Transfer,Quarterly,4,90,120,417.59999999999997,36-50,Low Engagement,Low
3691,24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly,26,14,598,1937.5200000000002,18-25,Habitual Budget Buyers,Moderate
3692,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,No,24,PayPal,Weekly,52,7,1092,4848.48,51-70,Habitual Budget Buyers,High
3693,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly,26,14,884,4190.16,51-70,Habitual Budget Buyers,High
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,10,Venmo,Weekly,52,7,2392,8611.199999999999,51-70,Habitual Budget Buyers,Very High
3695,45,Female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,No,Express,No,No,11,PayPal,Bi-Weekly,26,14,1066,3901.56,36-50,Habitual Budget Buyers,High
3696,38,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,No,Standard,No,No,18,Bank Transfer,Fortnightly,26,14,858,3500.64,36-50,Habitual Budget Buyers,High
3697,63,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Next Day Air,No,No,26,Bank Transfer,Annually,1,365,48,218.88,51-70,Low Engagement,Low
3698,55,Female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3.0,No,Standard,No,No,39,Cash,Weekly,52,7,3432,18326.88,51-70,Premium Loyalists,Very High
3699,25,Female,Skirt,Clothing,54,California,XL,Maroon,Spring,4.0,No,2-Day Shipping,No,No,4,Venmo,Annually,1,365,54,174.96,18-25,Low Engagement,Low
3700,51,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Store Pickup,No,No,24,Bank Transfer,Weekly,52,7,2860,12698.4,51-70,Habitual Budget Buyers,Very High
3701,28,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,No,Store Pickup,No,No,2,Bank Transfer,Every 3 Months,4,90,336,1048.32,26-35,Big-Ticket Occasionals,Moderate
3702,46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,36,Cash,Annually,1,365,66,340.56,36-50,Big-Ticket Occasionals,Low
3703,58,Female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,No,Store Pickup,No,No,36,Venmo,Weekly,52,7,3380,17440.8,51-70,Premium Loyalists,Very High
3704,30,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Standard,No,No,23,PayPal,Every 3 Months,4,90,332,1454.1599999999999,26-35,Big-Ticket Occasionals,Moderate
3705,68,Female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4.0,No,Store Pickup,No,No,36,Credit Card,Quarterly,4,90,244,1259.04,51-70,Big-Ticket Occasionals,Moderate
3706,28,Female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,No,2,Debit Card,Annually,1,365,65,202.8,26-35,Big-Ticket Occasionals,Low
3707,26,Female,Sandals,Footwear,55,Kansas,M,Green,Spring,4.0,No,Store Pickup,No,No,17,Cash,Bi-Weekly,26,14,1430,5748.6,26-35,Habitual Budget Buyers,High
3708,35,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,19,Venmo,Weekly,52,7,4108,17007.12,26-35,Premium Loyalists,Very High
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Express,No,No,41,PayPal,Monthly,12,30,1152,6289.919999999999,36-50,Premium Loyalists,High
3710,31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,No,27,PayPal,Quarterly,4,90,172,794.64,26-35,Low Engagement,Low
3711,60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly,26,14,1040,5116.8,51-70,Habitual Budget Buyers,High
3712,69,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,No,33,Cash,Annually,1,365,62,308.76000000000005,51-70,Big-Ticket Occasionals,Low
3713,51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PayPal,Quarterly,4,90,288,1278.72,51-70,Big-Ticket Occasionals,Moderate
3714,49,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Express,No,No,31,Debit Card,Every 3 Months,4,90,348,1691.2800000000002,36-50,Big-Ticket Occasionals,Moderate
3715,18,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,No,Express,No,No,35,Credit Card,Weekly,52,7,1612,8221.199999999999,18-25,Habitual Budget Buyers,Very High
3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly,12,30,408,1272.96,51-70,Habitual Budget Buyers,Moderate
3717,57,Female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months,4,90,212,1170.24,51-70,Low Engagement,Moderate
3718,45,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months,4,90,340,1978.8,36-50,Big-Ticket Occasionals,Moderate
3719,36,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly,26,14,1300,7332.0,36-50,Habitual Budget Buyers,Very High
3720,20,Female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months,4,90,364,1266.7199999999998,18-25,Big-Ticket Occasionals,Moderate
3721,21,Female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly,4,90,224,846.72,18-25,Low Engagement,Low
3722,62,Female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4.0,No,Next Day Air,No,No,10,Cash,Annually,1,365,60,216.0,51-70,Low Engagement,Low
3723,23,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,Standard,No,No,1,Credit Card,Fortnightly,26,14,884,2705.04,18-25,Habitual Budget Buyers,High
3724,26,Female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,Free Shipping,No,No,1,Debit Card,Monthly,12,30,360,1101.6,26-35,Habitual Budget Buyers,Moderate
3725,30,Female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually,1,365,71,289.67999999999995,26-35,Big-Ticket Occasionals,Low
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Next Day Air,No,No,2,PayPal,Annually,1,365,100,312.0,18-25,Big-Ticket Occasionals,Low
3727,47,Female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,No,Next Day Air,No,No,36,Debit Card,Every 3 Months,4,90,340,1754.3999999999999,36-50,Big-Ticket Occasionals,Moderate
3728,41,Female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly,26,14,2158,8675.16,36-50,Premium Loyalists,Very High
3729,62,Female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3.0,No,Standard,No,No,1,Debit Card,Annually,1,365,31,94.86,51-70,Low Engagement,Low
3730,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly,4,90,328,1968.0,26-35,Big-Ticket Occasionals,Moderate
3731,46,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly,26,14,2054,6531.72,36-50,Premium Loyalists,High
3732,54,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PayPal,Quarterly,4,90,248,1413.6,51-70,Big-Ticket Occasionals,Moderate
3733,36,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually,1,365,92,430.56,36-50,Big-Ticket Occasionals,Low
3734,25,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months,4,90,232,779.5200000000001,18-25,Low Engagement,Low
3735,38,Female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months,4,90,352,1752.96,36-50,Big-Ticket Occasionals,Moderate
3736,38,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PayPal,Annually,1,365,44,208.56,36-50,Low Engagement,Low
3737,42,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Every 3 Months,4,90,224,698.88,36-50,Low Engagement,Low
3738,19,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PayPal,Bi-Weekly,26,14,598,3336.8399999999997,18-25,Habitual Budget Buyers,High
3739,34,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly,26,14,1170,6879.599999999999,26-35,Habitual Budget Buyers,High
3740,38,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly,52,7,1612,8994.96,36-50,Habitual Budget Buyers,Very High
3741,42,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly,26,14,2496,11381.76,36-50,Premium Loyalists,Very High
3742,58,Female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly,26,14,2496,11381.76,51-70,Premium Loyalists,Very High
3743,56,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly,26,14,2080,12480.0,51-70,Premium Loyalists,Very High
3744,62,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly,4,90,112,577.92,51-70,Low Engagement,Low
3745,24,Female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly,26,14,1326,6046.56,18-25,Habitual Budget Buyers,High
3746,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly,12,30,492,1535.04,51-70,Habitual Budget Buyers,Moderate
3747,53,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly,12,30,1188,7056.72,51-70,Premium Loyalists,High
3748,26,Female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly,26,14,1378,6779.76,26-35,Habitual Budget Buyers,High
3749,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually,1,365,25,79.5,26-35,Low Engagement,Low
3750,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Every 3 Months,4,90,380,2006.4,18-25,Big-Ticket Occasionals,Moderate
3751,42,Female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly,12,30,1056,3484.8,36-50,Premium Loyalists,High
3752,36,Female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Every 3 Months,4,90,388,1350.24,36-50,Big-Ticket Occasionals,Moderate
3753,24,Female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,43,Venmo,Weekly,52,7,4212,23502.96,18-25,Premium Loyalists,Very High
3754,39,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,22,Bank Transfer,Fortnightly,26,14,676,2920.3199999999997,36-50,Habitual Budget Buyers,High
3755,46,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Every 3 Months,4,90,164,590.4,36-50,Low Engagement,Low
3756,64,Female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,No,Free Shipping,No,No,26,Credit Card,Monthly,12,30,1116,5088.96,51-70,Premium Loyalists,High
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,No,Express,No,No,42,Debit Card,Bi-Weekly,26,14,1794,9902.88,51-70,Premium Loyalists,Very High
3758,61,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,No,2-Day Shipping,No,No,33,Cash,Weekly,52,7,2288,11394.240000000002,51-70,Habitual Budget Buyers,Very High
3759,61,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,No,23,Bank Transfer,Quarterly,4,90,216,946.0799999999999,51-70,Low Engagement,Moderate
3760,44,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,No,30,Venmo,Quarterly,4,90,244,1171.2,36-50,Big-Ticket Occasionals,Moderate
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,No,Next Day Air,No,No,36,PayPal,Weekly,52,7,4160,21465.6,51-70,Premium Loyalists,Very High
3762,60,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,No,3,Venmo,Every 3 Months,4,90,120,381.6,51-70,Low Engagement,Low
3763,65,Female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PayPal,Annually,1,365,94,355.32,51-70,Big-Ticket Occasionals,Low
3764,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Every 3 Months,4,90,96,506.88,26-35,Low Engagement,Low
3765,36,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,No,Next Day Air,No,No,19,Venmo,Monthly,12,30,252,1043.28,36-50,Habitual Budget Buyers,Moderate
3766,22,Female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Bi-Weekly,26,14,1352,5191.68,18-25,Habitual Budget Buyers,High
3767,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,No,Next Day Air,No,No,43,Debit Card,Annually,1,365,59,329.21999999999997,51-70,Low Engagement,Low
3768,59,Female,Shorts,Clothing,51,New York,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly,26,14,1326,4773.599999999999,51-70,Habitual Budget Buyers,High
3769,50,Female,Sweater,Clothing,35,Vermont,M,Yellow,Winter,4.0,No,Free Shipping,No,No,34,Bank Transfer,Quarterly,4,90,140,705.6,36-50,Low Engagement,Low
3770,51,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,No,Standard,No,No,31,Venmo,Annually,1,365,87,422.82000000000005,51-70,Big-Ticket Occasionals,Low
3771,23,Female,Pants,Clothing,42,Montana,L,Black,Summer,4.0,No,Store Pickup,No,No,34,Bank Transfer,Weekly,52,7,2184,11007.36,18-25,Habitual Budget Buyers,Very High
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly,26,14,2236,10464.48,18-25,Premium Loyalists,Very High
3773,44,Female,Pants,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually,1,365,26,132.6,36-50,Low Engagement,Low
3774,25,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly,4,90,240,1310.3999999999999,18-25,Low Engagement,Moderate
3775,57,Female,Gloves,Accessories,83,Alaska,S,Cyan,Winter,3.9,No,Standard,No,No,48,PayPal,Fortnightly,26,14,2158,12689.039999999999,51-70,Premium Loyalists,Very High
3776,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,No,45,Cash,Quarterly,4,90,252,1436.3999999999999,36-50,Big-Ticket Occasionals,Moderate
3777,19,Female,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,No,Standard,No,No,10,Credit Card,Fortnightly,26,14,650,2340.0,18-25,Habitual Budget Buyers,Moderate
3778,43,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,No,Express,No,No,9,Cash,Weekly,52,7,3380,11965.199999999999,36-50,Premium Loyalists,Very High
3779,25,Female,Sneakers,Footwear,60,South Dakota,M,Cyan,Fall,2.9,No,Free Shipping,No,No,30,Debit Card,Annually,1,365,60,288.0,18-25,Low Engagement,Low
3780,60,Female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,No,Express,No,No,45,PayPal,Annually,1,365,75,427.5,51-70,Big-Ticket Occasionals,Low
3781,54,Female,Sneakers,Footwear,57,Mississippi,L,Yellow,Fall,4.1,No,Free Shipping,No,No,41,Venmo,Quarterly,4,90,228,1244.8799999999999,51-70,Low Engagement,Moderate
3782,52,Female,Boots,Footwear,99,Tennessee,M,Pink,Winter,3.7,No,Standard,No,No,40,PayPal,Fortnightly,26,14,2574,13899.6,51-70,Premium Loyalists,Very High
3783,40,Female,Jacket,Outerwear,45,Alabama,L,Orange,Spring,2.8,No,Free Shipping,No,No,42,PayPal,Fortnightly,26,14,1170,6458.4,36-50,Habitual Budget Buyers,High
3784,39,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,No,Free Shipping,No,No,17,Debit Card,Fortnightly,26,14,1716,6898.320000000001,36-50,Premium Loyalists,High
3785,54,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,No,Next Day Air,No,No,4,Venmo,Annually,1,365,53,171.72,51-70,Low Engagement,Low
3786,64,Female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,No,6,Cash,Monthly,12,30,1128,3790.0800000000004,51-70,Premium Loyalists,High
3787,31,Female,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,No,2-Day Shipping,No,No,22,Venmo,Weekly,52,7,2444,10558.08,26-35,Habitual Budget Buyers,Very High
3788,37,Female,Blouse,Clothing,80,New York,M,Pink,Fall,3.6,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,4,90,320,1843.1999999999998,36-50,Big-Ticket Occasionals,Moderate
3789,43,Female,Hat,Accessories,65,Kansas,XL,Teal,Spring,3.2,No,Next Day Air,No,No,27,Debit Card,Monthly,12,30,780,3603.6,36-50,Premium Loyalists,High
3790,56,Female,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,No,Express,No,No,18,Bank Transfer,Every 3 Months,4,90,300,1224.0,51-70,Big-Ticket Occasionals,Moderate
3791,27,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,No,Standard,No,No,31,Credit Card,Weekly,52,7,2340,11372.400000000001,26-35,Habitual Budget Buyers,Very High
3792,40,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly,52,7,2652,8115.12,36-50,Habitual Budget Buyers,Very High
3793,43,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,No,Express,No,No,2,PayPal,Fortnightly,26,14,1508,4704.96,36-50,Habitual Budget Buyers,High
3794,62,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,No,Standard,No,No,46,Bank Transfer,Annually,1,365,20,115.19999999999999,51-70,Low Engagement,Low
